dx,severity,issbr
T24002A,NA,General
T24009A,NA,General
T24011A,NA,General
T24012A,NA,General
T24019A,NA,General
T24021A,NA,General
T24022A,NA,General
T24029A,NA,General
T24031A,NA,General
T24032A,NA,General
T24039A,NA,General
T24091A,NA,General
T24092A,NA,General
T24099A,NA,General
T24101A,NA,General
T24102A,NA,General
T24109A,NA,General
T24111A,NA,General
T24112A,NA,General
T24119A,NA,General
T24121A,NA,General
T24122A,NA,General
T24129A,NA,General
T24131A,NA,General
T24132A,NA,General
T24139A,NA,General
T24191A,NA,General
T24192A,NA,General
T24199A,NA,General
T24201A,NA,General
T24202A,NA,General
T24209A,NA,General
T24211A,NA,General
T24212A,NA,General
T24219A,NA,General
T24221A,NA,General
T24222A,NA,General
T24229A,NA,General
T24231A,NA,General
T24232A,NA,General
T24239A,NA,General
T24291A,NA,General
T24292A,NA,General
T24299A,NA,General
T24301A,NA,General
T24302A,NA,General
T24309A,NA,General
T24311A,NA,General
T24312A,NA,General
T24319A,NA,General
T24321A,NA,General
T24322A,NA,General
T24329A,NA,General
T24331A,NA,General
T24332A,NA,General
T24339A,NA,General
T24391A,NA,General
T24392A,NA,General
T24399A,NA,General
T24401A,NA,General
T24402A,NA,General
T24409A,NA,General
T24411A,NA,General
T24412A,NA,General
T24419A,NA,General
T24421A,NA,General
T24422A,NA,General
T24429A,NA,General
T24431A,NA,General
T24432A,NA,General
T24439A,NA,General
T24491A,NA,General
T24492A,NA,General
T24499A,NA,General
T24501A,NA,General
T24502A,NA,General
T24509A,NA,General
T24511A,NA,General
T24512A,NA,General
T24519A,NA,General
T24521A,NA,General
T24522A,NA,General
T24529A,NA,General
T24531A,NA,General
T24532A,NA,General
T24539A,NA,General
T24591A,NA,General
T24592A,NA,General
T24599A,NA,General
T24601A,NA,General
T24602A,NA,General
T24609A,NA,General
T24611A,NA,General
T24612A,NA,General
T24619A,NA,General
T24621A,NA,General
T24622A,NA,General
T24629A,NA,General
T24631A,NA,General
T24632A,NA,General
T24639A,NA,General
T24691A,NA,General
T24692A,NA,General
T24699A,NA,General
T24701A,NA,General
T24702A,NA,General
T24709A,NA,General
T24711A,NA,General
T24712A,NA,General
T24719A,NA,General
T24721A,NA,General
T24722A,NA,General
T24729A,NA,General
T24731A,NA,General
T24732A,NA,General
T24739A,NA,General
T24791A,NA,General
T24792A,NA,General
T24799A,NA,General
T25011A,NA,General
T25012A,NA,General
T25019A,NA,General
T25021A,NA,General
T25022A,NA,General
T25029A,NA,General
T25031A,NA,General
T25032A,NA,General
T25039A,NA,General
T25091A,NA,General
T25092A,NA,General
T25099A,NA,General
T25111A,NA,General
T25112A,NA,General
T25119A,NA,General
T25121A,NA,General
T25122A,NA,General
T25129A,NA,General
T25131A,NA,General
T25132A,NA,General
T25139A,NA,General
T25191A,NA,General
T25192A,NA,General
T25199A,NA,General
T25211A,NA,General
T25212A,NA,General
T25219A,NA,General
T25221A,NA,General
T25222A,NA,General
T25229A,NA,General
T25231A,NA,General
T25232A,NA,General
T25239A,NA,General
T25291A,NA,General
T25292A,NA,General
T25299A,NA,General
T25311A,NA,General
T25312A,NA,General
T25319A,NA,General
T25321A,NA,General
T25322A,NA,General
T25329A,NA,General
T25331A,NA,General
T25332A,NA,General
T25339A,NA,General
T25391A,NA,General
T25392A,NA,General
T25399A,NA,General
T25411A,NA,General
T25412A,NA,General
T25419A,NA,General
T25421A,NA,General
T25422A,NA,General
T25429A,NA,General
T25431A,NA,General
T25432A,NA,General
T25439A,NA,General
T25491A,NA,General
T25492A,NA,General
T25499A,NA,General
T25511A,NA,General
T25512A,NA,General
T25519A,NA,General
T25521A,NA,General
T25522A,NA,General
T25529A,NA,General
T25531A,NA,General
T25532A,NA,General
T25539A,NA,General
T25591A,NA,General
T25592A,NA,General
T25599A,NA,General
T25611A,NA,General
T25612A,NA,General
T25619A,NA,General
T25621A,NA,General
T25622A,NA,General
T25629A,NA,General
T25631A,NA,General
T25632A,NA,General
T25639A,NA,General
T25691A,NA,General
T25692A,NA,General
T25699A,NA,General
T25711A,NA,General
T25712A,NA,General
T25719A,NA,General
T25721A,NA,General
T25722A,NA,General
T25729A,NA,General
T25731A,NA,General
T25732A,NA,General
T25739A,NA,General
T25791A,NA,General
T25792A,NA,General
T25799A,NA,General
T2600XA,NA,General
T2601XA,NA,General
T2602XA,NA,General
T2610XA,NA,Face
T2611XA,NA,Face
T2612XA,NA,Face
T2620XA,NA,General
T2621XA,NA,General
T2622XA,NA,General
T2630XA,NA,General
T2631XA,NA,General
T2632XA,NA,General
T2640XA,NA,General
T2641XA,NA,General
T2642XA,NA,General
T2650XA,NA,General
T2651XA,NA,General
T2652XA,NA,General
T2660XA,NA,Face
T2661XA,NA,Face
T2662XA,NA,Face
T2670XA,NA,General
T2671XA,NA,General
T2672XA,NA,General
T2680XA,NA,General
T2681XA,NA,General
T2682XA,NA,General
T2690XA,NA,General
T2691XA,NA,General
T2692XA,NA,General
T270XXA,NA,General
T271XXA,NA,General
T272XXA,NA,General
T273XXA,NA,General
T274XXA,NA,General
T275XXA,NA,General
T276XXA,NA,General
T277XXA,NA,General
T280XXA,NA,General
T281XXA,NA,General
T282XXA,NA,General
T283XXA,NA,General
T2840XA,NA,General
T28411A,NA,General
T28412A,NA,General
T28419A,NA,General
T2849XA,NA,General
T285XXA,NA,General
T286XXA,NA,General
T287XXA,NA,General
T288XXA,NA,General
T2890XA,NA,General
T28911A,NA,General
T28912A,NA,General
T28919A,NA,General
T2899XA,NA,General
