i10,severity,issbr
T2125XA,9,6.0
T2126XA,9,6.0
T2127XA,9,6.0
T2129XA,9,6.0
T2130XA,9,6.0
T2131XA,9,6.0
T2132XA,9,6.0
T2133XA,9,6.0
T2134XA,9,6.0
T2135XA,9,6.0
T2136XA,9,6.0
T2137XA,9,6.0
T2139XA,9,6.0
T2140XA,9,6.0
T2141XA,9,6.0
T2142XA,9,6.0
T2143XA,9,6.0
T2144XA,9,6.0
T2145XA,9,6.0
T2146XA,9,6.0
T2147XA,9,6.0
T2149XA,9,6.0
T2150XA,9,6.0
T2151XA,9,6.0
T2152XA,9,6.0
T2153XA,9,6.0
T2154XA,9,6.0
T2155XA,9,6.0
T2156XA,9,6.0
T2157XA,9,6.0
T2159XA,9,6.0
T2160XA,9,6.0
T2161XA,9,6.0
T2162XA,9,6.0
T2163XA,9,6.0
T2164XA,9,6.0
T2165XA,9,6.0
T2166XA,9,6.0
T2167XA,9,6.0
T2169XA,9,6.0
T2170XA,9,6.0
T2171XA,9,6.0
T2172XA,9,6.0
T2173XA,9,6.0
T2174XA,9,6.0
T2175XA,9,6.0
T2176XA,9,6.0
T2177XA,9,6.0
T2179XA,9,6.0
T2200XA,9,6.0
T22011A,9,6.0
T22012A,9,6.0
T22019A,9,6.0
T22021A,9,6.0
T22022A,9,6.0
T22029A,9,6.0
T22031A,9,6.0
T22032A,9,6.0
T22039A,9,6.0
T22041A,9,6.0
T22042A,9,6.0
T22049A,9,6.0
T22051A,9,6.0
T22052A,9,6.0
T22059A,9,6.0
T22061A,9,6.0
T22062A,9,6.0
T22069A,9,6.0
T22091A,9,6.0
T22092A,9,6.0
T22099A,9,6.0
T2210XA,9,6.0
T22111A,9,6.0
T22112A,9,6.0
T22119A,9,6.0
T22121A,9,6.0
T22122A,9,6.0
T22129A,9,6.0
T22131A,9,6.0
T22132A,9,6.0
T22139A,9,6.0
T22141A,9,6.0
T22142A,9,6.0
T22149A,9,6.0
T22151A,9,6.0
T22152A,9,6.0
T22159A,9,6.0
T22161A,9,6.0
T22162A,9,6.0
T22169A,9,6.0
T22191A,9,6.0
T22192A,9,6.0
T22199A,9,6.0
T2220XA,9,6.0
T22211A,9,6.0
T22212A,9,6.0
T22219A,9,6.0
T22221A,9,6.0
T22222A,9,6.0
T22229A,9,6.0
T22231A,9,6.0
T22232A,9,6.0
T22239A,9,6.0
T22241A,9,6.0
T22242A,9,6.0
T22249A,9,6.0
T22251A,9,6.0
T22252A,9,6.0
T22259A,9,6.0
T22261A,9,6.0
T22262A,9,6.0
T22269A,9,6.0
T22291A,9,6.0
T22292A,9,6.0
T22299A,9,6.0
T2230XA,9,6.0
T22311A,9,5.0
T22312A,9,5.0
T22319A,9,6.0
T22321A,9,5.0
T22322A,9,5.0
T22329A,9,6.0
T22331A,9,5.0
T22332A,9,5.0
T22339A,9,6.0
T22341A,9,6.0
T22342A,9,6.0
T22349A,9,6.0
T22351A,9,6.0
T22352A,9,6.0
T22359A,9,6.0
T22361A,9,6.0
T22362A,9,6.0
T22369A,9,6.0
T22391A,9,5.0
T22392A,9,5.0
T22399A,9,6.0
T2240XA,9,6.0
T22411A,9,6.0
T22412A,9,6.0
T22419A,9,6.0
T22421A,9,6.0
T22422A,9,6.0
T22429A,9,6.0
T22431A,9,6.0
T22432A,9,6.0
T22439A,9,6.0
T22441A,9,6.0
T22442A,9,6.0
T22449A,9,6.0
T22451A,9,6.0
T22452A,9,6.0
T22459A,9,6.0
T22461A,9,6.0
T22462A,9,6.0
T22469A,9,6.0
T22491A,9,6.0
T22492A,9,6.0
T22499A,9,6.0
T2250XA,9,6.0
T22511A,9,6.0
T22512A,9,6.0
T22519A,9,6.0
T22521A,9,6.0
T22522A,9,6.0
T22529A,9,6.0
T22531A,9,6.0
T22532A,9,6.0
T22539A,9,6.0
T22541A,9,6.0
T22542A,9,6.0
T22549A,9,6.0
T22551A,9,6.0
T22552A,9,6.0
T22559A,9,6.0
T22561A,9,6.0
T22562A,9,6.0
T22569A,9,6.0
T22591A,9,6.0
T22592A,9,6.0
T22599A,9,6.0
T2260XA,9,6.0
T22611A,9,6.0
T22612A,9,6.0
T22619A,9,6.0
T22621A,9,6.0
T22622A,9,6.0
T22629A,9,6.0
T22631A,9,6.0
T22632A,9,6.0
T22639A,9,6.0
T22641A,9,6.0
T22642A,9,6.0
T22649A,9,6.0
T22651A,9,6.0
T22652A,9,6.0
T22659A,9,6.0
T22661A,9,6.0
T22662A,9,6.0
T22669A,9,6.0
T22691A,9,6.0
T22692A,9,6.0
T22699A,9,6.0
T2270XA,9,6.0
T22711A,9,5.0
T22712A,9,5.0
T22719A,9,6.0
T22721A,9,5.0
T22722A,9,5.0
T22729A,9,6.0
T22731A,9,5.0
T22732A,9,5.0
T22739A,9,6.0
T22741A,9,6.0
T22742A,9,6.0
T22749A,9,6.0
T22751A,9,6.0
T22752A,9,6.0
T22759A,9,6.0
T22761A,9,6.0
T22762A,9,6.0
T22769A,9,6.0
T22791A,9,5.0
T22792A,9,5.0
T22799A,9,6.0
T23001A,9,6.0
T23002A,9,6.0
T23009A,9,6.0
T23011A,9,6.0
T23012A,9,6.0
T23019A,9,6.0
T23021A,9,6.0
T23022A,9,6.0
T23029A,9,6.0
T23031A,9,6.0
T23032A,9,6.0
T23039A,9,6.0
T23041A,9,6.0
T23042A,9,6.0
T23049A,9,6.0
T23051A,9,6.0
T23052A,9,6.0
T23059A,9,6.0
T23061A,9,6.0
T23062A,9,6.0
T23069A,9,6.0
T23071A,9,6.0
T23072A,9,6.0
T23079A,9,6.0
T23091A,9,6.0
T23092A,9,6.0
T23099A,9,6.0
T23101A,9,6.0
T23102A,9,6.0
T23109A,9,6.0
T23111A,9,6.0
T23112A,9,6.0
T23119A,9,6.0
T23121A,9,6.0
T23122A,9,6.0
T23129A,9,6.0
T23131A,9,6.0
T23132A,9,6.0
T23139A,9,6.0
T23141A,9,6.0
T23142A,9,6.0
T23149A,9,6.0
T23151A,9,6.0
T23152A,9,6.0
T23159A,9,6.0
T23161A,9,6.0
T23162A,9,6.0
T23169A,9,6.0
T23171A,9,6.0
T23172A,9,6.0
T23179A,9,6.0
T23191A,9,6.0
T23192A,9,6.0
T23199A,9,6.0
T23201A,9,6.0
T23202A,9,6.0
T23209A,9,6.0
T23211A,9,6.0
T23212A,9,6.0
T23219A,9,6.0
T23221A,9,6.0
T23222A,9,6.0
T23229A,9,6.0
T23231A,9,6.0
T23232A,9,6.0
T23239A,9,6.0
T23241A,9,6.0
T23242A,9,6.0
T23249A,9,6.0
T23251A,9,6.0
T23252A,9,6.0
T23259A,9,6.0
T23261A,9,6.0
T23262A,9,6.0
T23269A,9,6.0
T23271A,9,6.0
T23272A,9,6.0
T23279A,9,6.0
T23291A,9,6.0
T23292A,9,6.0
T23299A,9,6.0
T23301A,9,5.0
T23302A,9,5.0
T23309A,9,6.0
T23311A,9,5.0
T23312A,9,5.0
T23319A,9,6.0
T23321A,9,5.0
T23322A,9,5.0
T23329A,9,6.0
T23331A,9,5.0
T23332A,9,5.0
T23339A,9,6.0
T23341A,9,5.0
T23342A,9,5.0
T23349A,9,6.0
T23351A,9,5.0
T23352A,9,5.0
T23359A,9,6.0
T23361A,9,5.0
T23362A,9,5.0
T23369A,9,6.0
T23371A,9,5.0
T23372A,9,5.0
T23379A,9,6.0
T23391A,9,5.0
T23392A,9,5.0
T23399A,9,6.0
T23401A,9,6.0
T23402A,9,6.0
T23409A,9,6.0
T23411A,9,6.0
T23412A,9,6.0
T23419A,9,6.0
T23421A,9,6.0
T23422A,9,6.0
T23429A,9,6.0
T23431A,9,6.0
T23432A,9,6.0
T23439A,9,6.0
T23441A,9,6.0
T23442A,9,6.0
T23449A,9,6.0
T23451A,9,6.0
T23452A,9,6.0
T23459A,9,6.0
T23461A,9,6.0
T23462A,9,6.0
T23469A,9,6.0
T23471A,9,6.0
T23472A,9,6.0
T23479A,9,6.0
T23491A,9,6.0
T23492A,9,6.0
T23499A,9,6.0
T23501A,9,6.0
T23502A,9,6.0
T23509A,9,6.0
T23511A,9,6.0
T23512A,9,6.0
T23519A,9,6.0
T23521A,9,6.0
T23522A,9,6.0
T23529A,9,6.0
T23531A,9,6.0
T23532A,9,6.0
T23539A,9,6.0
T23541A,9,6.0
T23542A,9,6.0
T23549A,9,6.0
T23551A,9,6.0
T23552A,9,6.0
T23559A,9,6.0
T23561A,9,6.0
T23562A,9,6.0
T23569A,9,6.0
T23571A,9,6.0
T23572A,9,6.0
T23579A,9,6.0
T23591A,9,6.0
T23592A,9,6.0
T23599A,9,6.0
T23601A,9,6.0
T23602A,9,6.0
T23609A,9,6.0
T23611A,9,6.0
T23612A,9,6.0
T23619A,9,6.0
T23621A,9,6.0
T23622A,9,6.0
T23629A,9,6.0
T23631A,9,6.0
T23632A,9,6.0
T23639A,9,6.0
T23641A,9,6.0
T23642A,9,6.0
T23649A,9,6.0
T23651A,9,6.0
T23652A,9,6.0
T23659A,9,6.0
T23661A,9,6.0
T23662A,9,6.0
T23669A,9,6.0
T23671A,9,6.0
T23672A,9,6.0
T23679A,9,6.0
T23691A,9,6.0
T23692A,9,6.0
T23699A,9,6.0
T23701A,9,5.0
T23702A,9,5.0
T23709A,9,6.0
T23711A,9,5.0
T23712A,9,5.0
T23719A,9,6.0
T23721A,9,5.0
T23722A,9,5.0
T23729A,9,6.0
T23731A,9,5.0
T23732A,9,5.0
T23739A,9,6.0
T23741A,9,5.0
T23742A,9,5.0
T23749A,9,6.0
T23751A,9,5.0
T23752A,9,5.0
T23759A,9,6.0
T23761A,9,5.0
T23762A,9,5.0
T23769A,9,6.0
T23771A,9,5.0
T23772A,9,5.0
T23779A,9,6.0
T23791A,9,5.0
T23792A,9,5.0
T23799A,9,6.0
T24001A,9,6.0
T24002A,9,6.0
T24009A,9,6.0
T24011A,9,6.0
T24012A,9,6.0
T24019A,9,6.0
T24021A,9,6.0
T24022A,9,6.0
T24029A,9,6.0
T24031A,9,6.0
T24032A,9,6.0
T24039A,9,6.0
T24091A,9,6.0
T24092A,9,6.0
T24099A,9,6.0
T24101A,9,6.0
T24102A,9,6.0
T24109A,9,6.0
T24111A,9,6.0
T24112A,9,6.0
T24119A,9,6.0
T24121A,9,6.0
T24122A,9,6.0
T24129A,9,6.0
T24131A,9,6.0
T24132A,9,6.0
T24139A,9,6.0
T24191A,9,6.0
T24192A,9,6.0
T24199A,9,6.0
T24201A,9,6.0
T24202A,9,6.0
T24209A,9,6.0
T24211A,9,6.0
T24212A,9,6.0
T24219A,9,6.0
T24221A,9,6.0
T24222A,9,6.0
T24229A,9,6.0
T24231A,9,6.0
T24232A,9,6.0
T24239A,9,6.0
T24291A,9,6.0
T24292A,9,6.0
T24299A,9,6.0
T24301A,9,5.0
T24302A,9,5.0
T24309A,9,6.0
T24311A,9,6.0
T24312A,9,6.0
T24319A,9,6.0
T24321A,9,6.0
T24322A,9,6.0
T24329A,9,6.0
T24331A,9,5.0
T24332A,9,5.0
T24339A,9,6.0
T24391A,9,5.0
T24392A,9,5.0
T24399A,9,6.0
T24401A,9,6.0
T24402A,9,6.0
T24409A,9,6.0
T24411A,9,6.0
T24412A,9,6.0
T24419A,9,6.0
T24421A,9,6.0
T24422A,9,6.0
T24429A,9,6.0
T24431A,9,6.0
T24432A,9,6.0
T24439A,9,6.0
T24491A,9,6.0
T24492A,9,6.0
T24499A,9,6.0
T24501A,9,6.0
T24502A,9,6.0
T24509A,9,6.0
T24511A,9,6.0
T24512A,9,6.0
T24519A,9,6.0
T24521A,9,6.0
T24522A,9,6.0
T24529A,9,6.0
T24531A,9,6.0
T24532A,9,6.0
T24539A,9,6.0
T24591A,9,6.0
T24592A,9,6.0
T24599A,9,6.0
T24601A,9,6.0
T24602A,9,6.0
T24609A,9,6.0
T24611A,9,6.0
T24612A,9,6.0
T24619A,9,6.0
T24621A,9,6.0
T24622A,9,6.0
T24629A,9,6.0
T24631A,9,6.0
T24632A,9,6.0
T24639A,9,6.0
T24691A,9,6.0
T24692A,9,6.0
T24699A,9,6.0
T24701A,9,5.0
T24702A,9,5.0
T24709A,9,6.0
T24711A,9,6.0
T24712A,9,6.0
T24719A,9,6.0
T24721A,9,6.0
T24722A,9,6.0
T24729A,9,6.0
T24731A,9,5.0
T24732A,9,5.0
T24739A,9,6.0
T24791A,9,5.0
T24792A,9,5.0
T24799A,9,6.0
T25011A,9,6.0
T25012A,9,6.0
T25019A,9,6.0
T25021A,9,6.0
T25022A,9,6.0
T25029A,9,6.0
T25031A,9,6.0
T25032A,9,6.0
T25039A,9,6.0
T25091A,9,6.0
T25092A,9,6.0
T25099A,9,6.0
T25111A,9,6.0
T25112A,9,6.0
T25119A,9,6.0
T25121A,9,6.0
T25122A,9,6.0
T25129A,9,6.0
T25131A,9,6.0
T25132A,9,6.0
T25139A,9,6.0
T25191A,9,6.0
T25192A,9,6.0
T25199A,9,6.0
T25211A,9,6.0
T25212A,9,6.0
T25219A,9,6.0
T25221A,9,6.0
T25222A,9,6.0
T25229A,9,6.0
T25231A,9,6.0
T25232A,9,6.0
T25239A,9,6.0
T25291A,9,6.0
T25292A,9,6.0
T25299A,9,6.0
T25311A,9,6.0
T25312A,9,6.0
T25319A,9,6.0
T25321A,9,5.0
T25322A,9,5.0
T25329A,9,6.0
T25331A,9,5.0
T25332A,9,5.0
T25339A,9,6.0
T25391A,9,5.0
T25392A,9,5.0
T25399A,9,6.0
T25411A,9,6.0
T25412A,9,6.0
T25419A,9,6.0
T25421A,9,6.0
T25422A,9,6.0
T25429A,9,6.0
T25431A,9,6.0
T25432A,9,6.0
T25439A,9,6.0
T25491A,9,6.0
T25492A,9,6.0
T25499A,9,6.0
T25511A,9,6.0
T25512A,9,6.0
T25519A,9,6.0
T25521A,9,6.0
T25522A,9,6.0
T25529A,9,6.0
T25531A,9,6.0
T25532A,9,6.0
T25539A,9,6.0
T25591A,9,6.0
T25592A,9,6.0
T25599A,9,6.0
T25611A,9,6.0
T25612A,9,6.0
T25619A,9,6.0
T25621A,9,6.0
T25622A,9,6.0
T25629A,9,6.0
T25631A,9,6.0
T25632A,9,6.0
T25639A,9,6.0
T25691A,9,6.0
T25692A,9,6.0
T25699A,9,6.0
T25711A,9,6.0
T25712A,9,6.0
T25719A,9,6.0
T25721A,9,5.0
T25722A,9,5.0
T25729A,9,6.0
T25731A,9,5.0
T25732A,9,5.0
T25739A,9,6.0
T25791A,9,5.0
T25792A,9,5.0
T25799A,9,6.0
T2600XA,9,6.0
T2601XA,9,6.0
T2602XA,9,6.0
T2610XA,9,2.0
T2611XA,9,2.0
T2612XA,9,2.0
T2620XA,9,6.0
T2621XA,9,6.0
T2622XA,9,6.0
T2630XA,9,6.0
T2631XA,9,6.0
T2632XA,9,6.0
T2640XA,9,6.0
T2641XA,9,6.0
T2642XA,9,6.0
T2650XA,9,6.0
T2651XA,9,6.0
T2652XA,9,6.0
T2660XA,9,2.0
T2661XA,9,2.0
T2662XA,9,2.0
T2670XA,9,6.0
T2671XA,9,6.0
T2672XA,9,6.0
T2680XA,9,6.0
T2681XA,9,6.0
T2682XA,9,6.0
T2690XA,9,6.0
T2691XA,9,6.0
T2692XA,9,6.0
T270XXA,9,6.0
T271XXA,9,6.0
T272XXA,9,6.0
T273XXA,9,6.0
T274XXA,9,6.0
T275XXA,9,6.0
T276XXA,9,6.0
T277XXA,9,6.0
T280XXA,9,6.0
T281XXA,9,6.0
T282XXA,9,6.0
T283XXA,9,6.0
T2840XA,9,6.0
T28411A,9,6.0
T28412A,9,6.0
T28419A,9,6.0
T2849XA,9,6.0
T285XXA,9,6.0
T286XXA,9,6.0
T287XXA,9,6.0
T288XXA,9,6.0
T2890XA,9,6.0
T28911A,9,6.0
T28912A,9,6.0
T28919A,9,6.0
T2899XA,9,6.0
T300,9,6.0
T304,9,6.0
T310,9,6.0
T3110,9,6.0
T3111,9,6.0
T3120,9,6.0
T3121,9,6.0
T3122,9,6.0
T3130,9,6.0
T3131,9,6.0
T3132,9,6.0
T3133,9,6.0
T3140,9,6.0
T3141,9,6.0
T3142,9,6.0
T3143,9,6.0
T3144,9,6.0
T3150,9,6.0
T3151,9,6.0
T3152,9,6.0
T3153,9,6.0
T3154,9,6.0
T3155,9,6.0
T3160,9,6.0
T3161,9,6.0
T3162,9,6.0
T3163,9,6.0
T3164,9,6.0
T3165,9,6.0
T3166,9,6.0
T3170,9,6.0
T3171,9,6.0
T3172,9,6.0
T3173,9,6.0
T3174,9,6.0
T3175,9,6.0
T3176,9,6.0
T3177,9,6.0
T3180,9,6.0
T3181,9,6.0
T3182,9,6.0
T3183,9,6.0
T3184,9,6.0
T3185,9,6.0
T3186,9,6.0
T3187,9,6.0
T3188,9,6.0
T3190,9,6.0
T3191,9,6.0
T3192,9,6.0
T3193,9,6.0
T3194,9,6.0
T3195,9,6.0
T3196,9,6.0
T3197,9,6.0
T3198,9,6.0
T3199,9,6.0
T320,9,6.0
T3210,9,6.0
T3211,9,6.0
T3220,9,6.0
T3221,9,6.0
T3222,9,6.0
T3230,9,6.0
T3231,9,6.0
T3232,9,6.0
T3233,9,6.0
T3240,9,6.0
T3241,9,6.0
T3242,9,6.0
T3243,9,6.0
T3244,9,6.0
T3250,9,6.0
T3251,9,6.0
T3252,9,6.0
T3253,9,6.0
T3254,9,6.0
T3255,9,6.0
T3260,9,6.0
T3261,9,6.0
T3262,9,6.0
T3263,9,6.0
T3264,9,6.0
T3265,9,6.0
T3266,9,6.0
T3270,9,6.0
T3271,9,6.0
T3272,9,6.0
T3273,9,6.0
T3274,9,6.0
T3275,9,6.0
T3276,9,6.0
T3277,9,6.0
T3280,9,6.0
T3281,9,6.0
T3282,9,6.0
T3283,9,6.0
T3284,9,6.0
T3285,9,6.0
T3286,9,6.0
T3287,9,6.0
T3288,9,6.0
T3290,9,6.0
T3291,9,6.0
T3292,9,6.0
T3293,9,6.0
T3294,9,6.0
T3295,9,6.0
T3296,9,6.0
T3297,9,6.0
T3298,9,6.0
T3299,9,6.0
