icdcm,TQIPbr,TQIPeffect,TQIPint,TQIPn,TQIPais,NISbr,NISeffect,NISint,NISn,NISais,TQIPais_mod,NISais_mod,TQIPbr_mod,NISbr_mod
S01.20XA,Face,0.653905263,-4.202668814,238,3,Face,0.746096775,-3.867465984,14,4,3,4,Face,Face
S01.21XA,Face,-0.137535382,-4.202668814,10221,1,Face,-0.010782065,-3.867465984,1549,2,1,2,Face,Face
S01.22XA,Face,-0.380285295,-4.202668814,213,1,Face,-0.709078253,-3.867465984,37,1,1,1,Face,Face
S01.23XA,Face,-0.217267189,-4.202668814,95,1,Face,-1.10255949,-3.867465984,4,1,1,1,Face,Face
S01.24XA,Face,0.496845906,-4.202668814,27,3,Face,-1.153669287,-3.867465984,7,1,3,1,Face,Face
S01.25XA,Face,-0.493385612,-4.202668814,171,1,Face,-0.419332108,-3.867465984,23,1,1,1,Face,Face
S01.301A,Face,0.212494178,-4.202668814,173,2,Face,-0.262982369,-3.867465984,21,1,2,1,Face,Face
S01.302A,Face,0.040670514,-4.202668814,193,1,Face,0.343301317,-3.867465984,23,3,1,3,Face,Face
S01.309A,Face,1.227201262,-4.202668814,10,4,NA,NA,NA,NA,NA,4,4,Face,Face
S01.311A,Face,-0.314932609,-4.202668814,3918,1,Face,-0.220530328,-3.867465984,633,1,1,1,Face,Face
S01.312A,Face,-0.174590354,-4.202668814,4501,1,Face,-0.327383223,-3.867465984,718,1,1,1,Face,Face
S01.319A,Face,-0.152617904,-4.202668814,341,1,Face,-0.107313028,-3.867465984,36,1,1,1,Face,Face
S01.321A,Face,-0.290110471,-4.202668814,99,1,Face,0.524251837,-3.867465984,19,4,1,4,Face,Face
S01.322A,Face,-0.169750955,-4.202668814,95,1,Face,-0.411948677,-3.867465984,14,1,1,1,Face,Face
S01.329A,Face,-1.025774401,-4.202668814,12,1,NA,NA,NA,NA,NA,1,1,Face,Face
S01.331A,Face,0.215121798,-4.202668814,44,2,NA,NA,NA,NA,NA,2,2,Face,Face
S01.332A,Face,-1.074402848,-4.202668814,62,1,Face,0.569792049,-3.867465984,8,4,1,4,Face,Face
S01.339A,Face,-0.61107364,-4.202668814,5,1,NA,NA,NA,NA,NA,1,1,Face,Face
S01.341A,Face,0.088091407,-4.202668814,15,1,Face,-0.633064902,-3.867465984,1,1,1,1,Face,Face
S01.342A,Face,-0.54136641,-4.202668814,9,1,Face,-0.729555826,-3.867465984,4,1,1,1,Face,Face
S01.351A,Face,-0.271645489,-4.202668814,109,1,Face,-0.336011882,-3.867465984,18,1,1,1,Face,Face
S01.352A,Face,-0.216533007,-4.202668814,89,1,Face,-0.415103056,-3.867465984,14,1,1,1,Face,Face
S01.359A,Face,2.415218995,-4.202668814,5,5,NA,NA,NA,NA,NA,5,5,Face,Face
S01.401A,Face,0.456947363,-4.202668814,128,3,Face,1.155068159,-3.867465984,24,5,3,5,Face,Face
S01.402A,Face,0.289265442,-4.202668814,121,2,Face,-0.648656379,-3.867465984,31,1,2,1,Face,Face
S01.409A,Face,0.827362192,-4.202668814,60,4,Face,-0.99830479,-3.867465984,2,1,4,1,Face,Face
S01.411A,Face,-0.181078814,-4.202668814,3870,1,Face,-0.415652328,-3.867465984,461,1,1,1,Face,Face
S01.412A,Face,-0.139647839,-4.202668814,4397,1,Face,-0.218024446,-3.867465984,560,1,1,1,Face,Face
S01.419A,Face,-0.128967643,-4.202668814,3836,1,Face,-0.280538543,-3.867465984,45,1,1,1,Face,Face
S01.421A,Face,-0.238064008,-4.202668814,218,1,Face,-0.191377449,-3.867465984,42,1,1,1,Face,Face
S01.422A,Face,0.101876403,-4.202668814,240,1,Face,-1.008494478,-3.867465984,35,1,1,1,Face,Face
S01.429A,Face,1.09801439,-4.202668814,68,4,Face,-0.314239839,-3.867465984,1,1,4,1,Face,Face
S01.431A,Face,0.030628382,-4.202668814,166,1,Face,-0.569044512,-3.867465984,11,1,1,1,Face,Face
S01.432A,Face,-0.03887356,-4.202668814,196,1,Face,0.568704782,-3.867465984,12,4,1,4,Face,Face
S01.439A,Face,0.132377805,-4.202668814,35,1,Face,-0.450418099,-3.867465984,1,1,1,1,Face,Face
S01.441A,Face,-0.172191669,-4.202668814,83,1,Face,-1.917906244,-3.867465984,8,1,1,1,Face,Face
S01.442A,Face,0.064986806,-4.202668814,101,1,Face,2.152815571,-3.867465984,7,5,1,5,Face,Face
S01.449A,Face,-1.472447746,-4.202668814,9,1,NA,NA,NA,NA,NA,1,1,Face,Face
S01.451A,Face,-0.49310774,-4.202668814,226,1,Face,-0.43039245,-3.867465984,31,1,1,1,Face,Face
S01.452A,Face,-0.307639335,-4.202668814,198,1,Face,-0.436483868,-3.867465984,39,1,1,1,Face,Face
S01.459A,Face,1.193212293,-4.202668814,19,4,Face,-0.296372652,-3.867465984,2,1,4,1,Face,Face
S01.501A,Face,0.190492531,-4.202668814,221,2,Face,-0.883242381,-3.867465984,28,1,2,1,Face,Face
S01.502A,Face,1.030489776,-4.202668814,164,4,Face,0.860641021,-3.867465984,29,4,4,4,Face,Face
S01.511A,Face,-0.184985455,-4.202668814,20111,1,Face,-0.248661705,-3.867465984,3181,1,1,1,Face,Face
S01.512A,Face,-0.158468879,-4.202668814,6846,1,Face,-0.038779643,-3.867465984,1418,2,1,2,Face,Face
S01.521A,Face,-0.351785658,-4.202668814,343,1,Face,-0.233068081,-3.867465984,70,1,1,1,Face,Face
S01.522A,Face,-0.026835156,-4.202668814,230,1,Face,-0.48362441,-3.867465984,30,1,1,1,Face,Face
S01.531A,Face,-0.250600665,-4.202668814,180,1,Face,-0.771371654,-3.867465984,9,1,1,1,Face,Face
S01.532A,Face,0.498729496,-4.202668814,152,3,Face,-0.624665553,-3.867465984,15,1,3,1,Face,Face
S01.541A,Face,-0.618356832,-4.202668814,25,1,Face,-0.462371742,-3.867465984,5,1,1,1,Face,Face
S01.542A,Face,-0.243890282,-4.202668814,75,1,Face,-0.385751452,-3.867465984,8,1,1,1,Face,Face
S01.551A,Face,-0.553383138,-4.202668814,337,1,Face,-0.429201335,-3.867465984,45,1,1,1,Face,Face
S01.552A,Face,0.208819332,-4.202668814,144,2,Face,0.1912282,-3.867465984,111,3,2,3,Face,Face
S01.80XA,Head/Neck,0.92290349,-4.202668814,765,4,Head/Neck,1.538221769,-3.867465984,215,5,4,5,Head/Neck,Head/Neck
S01.81XA,Head/Neck,-0.038583979,-4.202668814,48204,1,Head/Neck,-0.035425899,-3.867465984,10648,2,1,2,Head/Neck,Head/Neck
S01.82XA,Head/Neck,-0.143753348,-4.202668814,1303,1,Head/Neck,0.353244763,-3.867465984,253,3,1,3,Head/Neck,Head/Neck
S01.83XA,Head/Neck,0.988088064,-4.202668814,435,4,Head/Neck,1.331575227,-3.867465984,43,5,4,5,Head/Neck,Head/Neck
S01.84XA,Head/Neck,1.572100784,-4.202668814,322,5,Head/Neck,1.992079185,-3.867465984,61,5,5,5,Head/Neck,Head/Neck
S01.85XA,Head/Neck,-0.045657192,-4.202668814,272,1,Head/Neck,-0.421149447,-3.867465984,55,1,1,1,Head/Neck,Head/Neck
S01.90XA,Head/Neck,0.899780591,-4.202668814,742,4,Head/Neck,2.852551801,-3.867465984,64,5,4,5,Head/Neck,Head/Neck
S01.91XA,Head/Neck,0.056921383,-4.202668814,773,1,Head/Neck,-0.11459254,-3.867465984,678,1,1,1,Head/Neck,Head/Neck
S01.92XA,Head/Neck,1.641283242,-4.202668814,34,5,Head/Neck,-0.755270873,-3.867465984,5,1,5,1,Head/Neck,Head/Neck
S01.93XA,Head/Neck,1.621136,-4.202668814,61,5,Head/Neck,2.029793175,-3.867465984,2,5,5,5,Head/Neck,Head/Neck
S01.94XA,Head/Neck,1.89768558,-4.202668814,46,5,Head/Neck,-1.994240649,-3.867465984,1,1,5,1,Head/Neck,Head/Neck
S01.95XA,Head/Neck,-0.520617302,-4.202668814,8,1,Head/Neck,-0.215579868,-3.867465984,2,1,1,1,Head/Neck,Head/Neck
S02.0XXA,Head/Neck,0.10617213,-4.202668814,34990,1,Head/Neck,0.147205981,-3.867465984,3067,3,1,3,Head/Neck,Head/Neck
S02.0XXB,Head/Neck,0.89331164,-4.202668814,5054,4,Head/Neck,0.75788737,-3.867465984,552,4,4,4,Head/Neck,Head/Neck
S02.101A,Face,0.082504418,-4.202668814,2871,1,Face,0.802843713,-3.867465984,26,4,1,4,Face,Face
S02.101B,Face,0.412638503,-4.202668814,434,3,Face,4.270877423,-3.867465984,1,5,3,5,Face,Face
S02.102A,Face,0.141160551,-4.202668814,2839,1,Face,-0.131141776,-3.867465984,22,1,1,1,Face,Face
S02.102B,Face,0.338709259,-4.202668814,419,3,NA,NA,NA,NA,NA,3,3,Face,Face
S02.109A,Face,0.342450376,-4.202668814,4684,3,Face,1.216722159,-3.867465984,54,5,3,5,Face,Face
S02.109B,Face,0.660598466,-4.202668814,878,3,Face,0.39834578,-3.867465984,2,3,3,3,Face,Face
S02.10XA,Face,0.310690201,-4.202668814,331,2,Face,0.300656668,-3.867465984,256,3,2,3,Face,Face
S02.10XB,Face,1.576356457,-4.202668814,64,5,Face,1.439913707,-3.867465984,22,5,5,5,Face,Face
S02.110A,Face,0.193258051,-4.202668814,191,2,Face,0.275291943,-3.867465984,23,3,2,3,Face,Face
S02.110B,Face,1.977221762,-4.202668814,13,5,Face,-1.607484973,-3.867465984,1,1,5,1,Face,Face
S02.111A,Face,-1.182852336,-4.202668814,51,1,Face,-0.814999173,-3.867465984,19,1,1,1,Face,Face
S02.111B,Face,-7.499178531,-4.202668814,1,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.112A,Face,-0.765547557,-4.202668814,103,1,Face,-0.421006502,-3.867465984,39,1,1,1,Face,Face
S02.112B,Face,0.418521931,-4.202668814,8,3,NA,NA,NA,NA,NA,3,3,Face,Face
S02.113A,Face,-0.130589457,-4.202668814,2405,1,Face,-0.059216442,-3.867465984,554,2,1,2,Face,Face
S02.113B,Face,-0.103682582,-4.202668814,224,1,Face,2.54972685,-3.867465984,7,5,1,5,Face,Face
S02.118A,Face,0.319698829,-4.202668814,670,2,Face,0.471841953,-3.867465984,331,4,2,4,Face,Face
S02.118B,Face,1.146777278,-4.202668814,59,4,Face,-0.038394665,-3.867465984,34,2,4,2,Face,Face
S02.119A,Face,0.09066117,-4.202668814,2434,1,Face,0.055534104,-3.867465984,1424,2,1,2,Face,Face
S02.119B,Face,-0.140812692,-4.202668814,218,1,Face,0.256172317,-3.867465984,73,3,1,3,Face,Face
S02.11AA,Face,-0.064965691,-4.202668814,164,1,Face,-0.554377241,-3.867465984,4,1,1,1,Face,Face
S02.11AB,Face,-0.961793656,-4.202668814,7,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.11BA,Face,-0.420767979,-4.202668814,164,1,Face,3.742991602,-3.867465984,5,5,1,5,Face,Face
S02.11BB,Face,-0.116609719,-4.202668814,6,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.11CA,Face,0.126541471,-4.202668814,53,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.11CB,Face,1.979021959,-4.202668814,2,5,NA,NA,NA,NA,NA,5,5,Face,Face
S02.11DA,Face,0.604146101,-4.202668814,54,3,NA,NA,NA,NA,NA,3,3,Face,Face
S02.11DB,Face,0.504759063,-4.202668814,5,3,NA,NA,NA,NA,NA,3,3,Face,Face
S02.11EA,Face,-1.593065204,-4.202668814,93,1,Face,1.815593346,-3.867465984,6,5,1,5,Face,Face
S02.11EB,Face,-1.433065498,-4.202668814,6,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.11FA,Face,-0.774955466,-4.202668814,97,1,Face,-1.194144168,-3.867465984,9,1,1,1,Face,Face
S02.11FB,Face,0.370765192,-4.202668814,8,3,NA,NA,NA,NA,NA,3,3,Face,Face
S02.11GA,Face,0.174782871,-4.202668814,1238,2,Face,0.005342218,-3.867465984,70,2,2,2,Face,Face
S02.11GB,Face,0.34980327,-4.202668814,143,3,Face,-1.166878316,-3.867465984,8,1,3,1,Face,Face
S02.11HA,Face,-0.009230898,-4.202668814,1166,1,Face,-0.009875535,-3.867465984,82,2,1,2,Face,Face
S02.11HB,Face,0.495027783,-4.202668814,128,3,Face,0.88697566,-3.867465984,2,5,3,5,Face,Face
S02.19XA,Face,0.16533117,-4.202668814,16362,2,Face,0.146316932,-3.867465984,5196,3,2,3,Face,Face
S02.19XB,Face,0.365474942,-4.202668814,2187,3,Face,0.89554605,-3.867465984,491,5,3,5,Face,Face
S02.1XXA,Face,-0.738818303,-4.202668814,1,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.2XXA,Face,-0.046773033,-4.202668814,40051,1,Face,-0.08705543,-3.867465984,7224,1,1,1,Face,Face
S02.2XXB,Face,-0.077794982,-4.202668814,2761,1,Face,-0.107018207,-3.867465984,406,1,1,1,Face,Face
S02.30XA,Face,-0.13297696,-4.202668814,973,1,Face,0.407009179,-3.867465984,42,3,1,3,Face,Face
S02.30XB,Face,0.52323966,-4.202668814,41,3,Face,-0.769864925,-3.867465984,1,1,3,1,Face,Face
S02.31XA,Face,-0.124999293,-4.202668814,9733,1,Face,-0.059513106,-3.867465984,432,2,1,2,Face,Face
S02.31XB,Face,-0.024754985,-4.202668814,361,1,Face,0.049777986,-3.867465984,15,2,1,2,Face,Face
S02.32XA,Face,-0.047436583,-4.202668814,10633,1,Face,-0.210985005,-3.867465984,502,1,1,1,Face,Face
S02.32XB,Face,0.355180842,-4.202668814,394,3,Face,-0.876366864,-3.867465984,16,1,3,1,Face,Face
S02.3XXA,Face,-0.247415432,-4.202668814,895,1,Face,-0.190036564,-3.867465984,2776,1,1,1,Face,Face
S02.3XXB,Face,0.227725031,-4.202668814,46,2,Face,-0.493029635,-3.867465984,121,1,2,1,Face,Face
S02.400A,Face,-0.226776071,-4.202668814,370,1,Face,-0.644850573,-3.867465984,47,1,1,1,Face,Face
S02.400B,Face,-2.338091391,-4.202668814,32,1,Face,-1.074118794,-3.867465984,3,1,1,1,Face,Face
S02.401A,Face,-0.055633669,-4.202668814,7642,1,Face,0.070005083,-3.867465984,3081,2,1,2,Face,Face
S02.401B,Face,0.358685874,-4.202668814,345,3,Face,-0.147188524,-3.867465984,158,1,3,1,Face,Face
S02.402A,Face,-0.166651006,-4.202668814,3395,1,Face,-0.0472075,-3.867465984,2268,2,1,2,Face,Face
S02.402B,Face,0.035171627,-4.202668814,131,1,Face,-0.230653996,-3.867465984,124,1,1,1,Face,Face
S02.40AA,Face,-0.359382344,-4.202668814,203,1,Face,-1.0040193,-3.867465984,4,1,1,1,Face,Face
S02.40AB,Face,0.157798059,-4.202668814,16,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.40BA,Face,-0.344831361,-4.202668814,240,1,Face,-0.630536768,-3.867465984,10,1,1,1,Face,Face
S02.40BB,Face,-0.368272019,-4.202668814,18,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.40CA,Face,-0.005659305,-4.202668814,10551,1,Face,0.149928316,-3.867465984,434,3,1,3,Face,Face
S02.40CB,Face,-0.180500114,-4.202668814,575,1,Face,0.750699892,-3.867465984,19,4,1,4,Face,Face
S02.40DA,Face,-0.14117344,-4.202668814,11260,1,Face,0.07101508,-3.867465984,502,2,1,2,Face,Face
S02.40DB,Face,0.225107858,-4.202668814,575,2,Face,-0.091758653,-3.867465984,23,1,2,1,Face,Face
S02.40EA,Face,0.006858637,-4.202668814,6802,1,Face,-0.117450659,-3.867465984,320,1,1,1,Face,Face
S02.40EB,Face,-0.052037102,-4.202668814,352,1,Face,1.02701957,-3.867465984,14,5,1,5,Face,Face
S02.40FA,Face,-0.01603195,-4.202668814,7595,1,Face,-0.035206872,-3.867465984,428,2,1,2,Face,Face
S02.40FB,Face,-0.032834786,-4.202668814,393,1,Face,-1.476052421,-3.867465984,19,1,1,1,Face,Face
S02.411A,Face,-0.024535052,-4.202668814,1880,1,Face,-0.410364305,-3.867465984,414,1,1,1,Face,Face
S02.411B,Face,-0.575877872,-4.202668814,146,1,Face,-0.195643979,-3.867465984,27,1,1,1,Face,Face
S02.412A,Face,-0.226705342,-4.202668814,1914,1,Face,0.072081716,-3.867465984,376,2,1,2,Face,Face
S02.412B,Face,-0.158437917,-4.202668814,155,1,Face,0.456846634,-3.867465984,19,4,1,4,Face,Face
S02.413A,Face,-0.012867656,-4.202668814,1809,1,Face,0.081844903,-3.867465984,287,2,1,2,Face,Face
S02.413B,Face,0.134159595,-4.202668814,178,1,Face,-0.056717949,-3.867465984,23,2,1,2,Face,Face
S02.42XA,Face,-0.354378761,-4.202668814,1977,1,Face,-0.079555912,-3.867465984,264,1,1,1,Face,Face
S02.42XB,Face,-0.460588871,-4.202668814,352,1,Face,-0.811981342,-3.867465984,56,1,1,1,Face,Face
S02.5XXA,Face,-0.175410093,-4.202668814,9051,1,Face,-0.34828917,-3.867465984,1289,1,1,1,Face,Face
S02.5XXB,Face,0.071325981,-4.202668814,559,1,Face,-0.411723996,-3.867465984,69,1,1,1,Face,Face
S02.600A,Face,0.14940333,-4.202668814,818,1,Face,-0.547427852,-3.867465984,179,1,1,1,Face,Face
S02.600B,Face,0.230679998,-4.202668814,210,2,Face,-0.415674598,-3.867465984,90,1,2,1,Face,Face
S02.601A,Face,-0.041647385,-4.202668814,1344,1,Face,-0.141830596,-3.867465984,61,1,1,1,Face,Face
S02.601B,Face,-0.2079865,-4.202668814,579,1,Face,-0.560417819,-3.867465984,31,1,1,1,Face,Face
S02.602A,Face,0.028402235,-4.202668814,1279,1,Face,0.074406432,-3.867465984,60,2,1,2,Face,Face
S02.602B,Face,-0.046368446,-4.202668814,626,1,Face,-0.78831674,-3.867465984,28,1,1,1,Face,Face
S02.609A,Face,0.2577889,-4.202668814,2376,2,Face,0.047188407,-3.867465984,411,2,2,2,Face,Face
S02.609B,Face,0.263890554,-4.202668814,708,2,Face,0.46232512,-3.867465984,72,4,2,4,Face,Face
S02.610A,Face,-0.110657936,-4.202668814,403,1,Face,-1.029538566,-3.867465984,3,1,1,1,Face,Face
S02.610B,Face,-0.784523107,-4.202668814,91,1,Face,-0.42650047,-3.867465984,1,1,1,1,Face,Face
S02.611A,Face,-0.094358242,-4.202668814,1703,1,Face,0.099541106,-3.867465984,74,2,1,2,Face,Face
S02.611B,Face,-0.172181391,-4.202668814,177,1,Face,-0.561257022,-3.867465984,6,1,1,1,Face,Face
S02.612A,Face,-0.011408244,-4.202668814,1698,1,Face,0.008480458,-3.867465984,75,2,1,2,Face,Face
S02.612B,Face,0.256266084,-4.202668814,197,2,Face,-0.370971408,-3.867465984,5,1,2,1,Face,Face
S02.61XA,Face,-0.082588495,-4.202668814,161,1,Face,-0.155287164,-3.867465984,434,1,1,1,Face,Face
S02.61XB,Face,0.141178635,-4.202668814,30,1,Face,-0.462791642,-3.867465984,35,1,1,1,Face,Face
S02.620A,Face,-1.180771464,-4.202668814,59,1,Face,-0.633570097,-3.867465984,6,1,1,1,Face,Face
S02.620B,Face,-0.884753016,-4.202668814,3,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.621A,Face,-0.372334358,-4.202668814,736,1,Face,-0.608063648,-3.867465984,49,1,1,1,Face,Face
S02.621B,Face,-0.727459502,-4.202668814,88,1,Face,-0.316254006,-3.867465984,4,1,1,1,Face,Face
S02.622A,Face,-0.346025179,-4.202668814,816,1,Face,-0.644741483,-3.867465984,56,1,1,1,Face,Face
S02.622B,Face,-0.272063681,-4.202668814,100,1,Face,-0.349137352,-3.867465984,16,1,1,1,Face,Face
S02.62XA,Face,-0.396597496,-4.202668814,77,1,Face,-0.512920506,-3.867465984,341,1,1,1,Face,Face
S02.62XB,Face,-0.706665183,-4.202668814,8,1,Face,0.236232655,-3.867465984,46,3,1,3,Face,Face
S02.630A,Face,-1.236401085,-4.202668814,71,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.630B,Face,0.671906041,-4.202668814,8,3,NA,NA,NA,NA,NA,3,3,Face,Face
S02.631A,Face,-0.856130424,-4.202668814,300,1,Face,-2.412538871,-3.867465984,8,1,1,1,Face,Face
S02.631B,Face,-1.610253455,-4.202668814,47,1,Face,-1.465616266,-3.867465984,3,1,1,1,Face,Face
S02.632A,Face,0.037022766,-4.202668814,336,1,Face,-0.564552083,-3.867465984,19,1,1,1,Face,Face
S02.632B,Face,0.496201494,-4.202668814,48,3,Face,-1.114736903,-3.867465984,5,1,3,1,Face,Face
S02.63XA,Face,-0.902914828,-4.202668814,43,1,Face,-0.438785058,-3.867465984,81,1,1,1,Face,Face
S02.63XB,Face,-2.679387891,-4.202668814,4,1,Face,1.695573558,-3.867465984,6,5,1,5,Face,Face
S02.640A,Face,-0.381356182,-4.202668814,290,1,Face,-0.346725289,-3.867465984,1,1,1,1,Face,Face
S02.640B,Face,-0.169235816,-4.202668814,25,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.641A,Face,-0.029001763,-4.202668814,1192,1,Face,-0.023100582,-3.867465984,41,2,1,2,Face,Face
S02.641B,Face,-0.015330647,-4.202668814,255,1,Face,-1.204202224,-3.867465984,7,1,1,1,Face,Face
S02.642A,Face,-0.238235399,-4.202668814,1517,1,Face,-0.365618384,-3.867465984,53,1,1,1,Face,Face
S02.642B,Face,-0.120648197,-4.202668814,282,1,Face,-0.422983025,-3.867465984,14,1,1,1,Face,Face
S02.64XA,Face,-0.972532168,-4.202668814,109,1,Face,-0.575209813,-3.867465984,332,1,1,1,Face,Face
S02.64XB,Face,-1.300541657,-4.202668814,38,1,Face,-0.152072999,-3.867465984,66,1,1,1,Face,Face
S02.650A,Face,-0.381714125,-4.202668814,182,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.650B,Face,-0.040907618,-4.202668814,113,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.651A,Face,-0.40330637,-4.202668814,1216,1,Face,-0.53271954,-3.867465984,70,1,1,1,Face,Face
S02.651B,Face,-0.390334362,-4.202668814,401,1,Face,-0.693286597,-3.867465984,23,1,1,1,Face,Face
S02.652A,Face,-0.308424447,-4.202668814,1813,1,Face,-0.376080694,-3.867465984,116,1,1,1,Face,Face
S02.652B,Face,-0.65014081,-4.202668814,575,1,Face,-0.516007506,-3.867465984,46,1,1,1,Face,Face
S02.65XA,Face,-0.575690635,-4.202668814,141,1,Face,-0.330962322,-3.867465984,523,1,1,1,Face,Face
S02.65XB,Face,-0.394217421,-4.202668814,49,1,Face,-0.407717223,-3.867465984,207,1,1,1,Face,Face
S02.66XA,Face,-0.321606567,-4.202668814,2875,1,Face,-0.405969643,-3.867465984,605,1,1,1,Face,Face
S02.66XB,Face,-0.507104861,-4.202668814,1493,1,Face,-0.434903864,-3.867465984,307,1,1,1,Face,Face
S02.670A,Face,0.061910892,-4.202668814,137,1,Face,-0.494461823,-3.867465984,8,1,1,1,Face,Face
S02.670B,Face,-0.946507687,-4.202668814,38,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.671A,Face,-0.206449699,-4.202668814,202,1,Face,-0.566227018,-3.867465984,7,1,1,1,Face,Face
S02.671B,Face,-0.120091353,-4.202668814,72,1,Face,-0.64583228,-3.867465984,5,1,1,1,Face,Face
S02.672A,Face,-0.686123557,-4.202668814,232,1,Face,-0.342326225,-3.867465984,17,1,1,1,Face,Face
S02.672B,Face,-1.066111269,-4.202668814,88,1,Face,-0.229913925,-3.867465984,7,1,1,1,Face,Face
S02.67XA,Face,0.04270638,-4.202668814,28,1,Face,-0.248649669,-3.867465984,93,1,1,1,Face,Face
S02.67XB,Face,0.675257576,-4.202668814,13,3,Face,-0.994196706,-3.867465984,33,1,3,1,Face,Face
S02.69XA,Face,0.08825849,-4.202668814,892,1,Face,0.086934396,-3.867465984,227,2,1,2,Face,Face
S02.69XB,Face,-0.068208249,-4.202668814,349,1,Face,-0.324007845,-3.867465984,72,1,1,1,Face,Face
S02.80XA,Head/Neck,-0.123269358,-4.202668814,5182,1,Head/Neck,0.301081316,-3.867465984,71,3,1,3,Head/Neck,Head/Neck
S02.80XB,Head/Neck,0.335069983,-4.202668814,495,3,Head/Neck,1.753652732,-3.867465984,5,5,3,5,Head/Neck,Head/Neck
S02.81XA,Head/Neck,0.055388046,-4.202668814,10898,1,Head/Neck,-0.248216914,-3.867465984,380,1,1,1,Head/Neck,Head/Neck
S02.81XB,Head/Neck,0.309339022,-4.202668814,567,2,Head/Neck,0.69391415,-3.867465984,15,4,2,4,Head/Neck,Head/Neck
S02.82XA,Head/Neck,-0.159255643,-4.202668814,11480,1,Head/Neck,-0.309520109,-3.867465984,444,1,1,1,Head/Neck,Head/Neck
S02.82XB,Head/Neck,0.117712434,-4.202668814,643,1,Head/Neck,1.060310215,-3.867465984,18,5,1,5,Head/Neck,Head/Neck
S02.8XXA,Head/Neck,-0.139465334,-4.202668814,1083,1,Head/Neck,0.046205791,-3.867465984,2345,2,1,2,Head/Neck,Head/Neck
S02.8XXB,Head/Neck,-0.533442947,-4.202668814,81,1,Head/Neck,0.534288767,-3.867465984,140,4,1,4,Head/Neck,Head/Neck
S02.91XA,Head/Neck,0.747322647,-4.202668814,1226,3,Head/Neck,0.909734335,-3.867465984,280,5,3,5,Head/Neck,Head/Neck
S02.91XB,Head/Neck,2.885176045,-4.202668814,1056,5,Head/Neck,2.555596932,-3.867465984,50,5,5,5,Head/Neck,Head/Neck
S02.92XA,Head/Neck,0.534298491,-4.202668814,1251,3,Head/Neck,0.534784304,-3.867465984,286,4,3,4,Head/Neck,Head/Neck
S02.92XB,Head/Neck,1.108613027,-4.202668814,95,4,Head/Neck,1.058929404,-3.867465984,16,5,4,5,Head/Neck,Head/Neck
S03.00XA,Face,0.264974264,-4.202668814,220,2,Face,0.914767746,-3.867465984,13,5,2,5,Face,Face
S03.01XA,Face,0.160356387,-4.202668814,405,1,Face,-0.838416988,-3.867465984,10,1,1,1,Face,Face
S03.02XA,Face,-0.141281974,-4.202668814,419,1,Face,-0.698634308,-3.867465984,9,1,1,1,Face,Face
S03.03XA,Face,0.386466304,-4.202668814,180,3,Face,0.714731063,-3.867465984,10,4,3,4,Face,Face
S03.0XXA,Face,-0.887164847,-4.202668814,99,1,Face,0.052228036,-3.867465984,144,2,1,2,Face,Face
S03.1XXA,Face,-0.100160475,-4.202668814,92,1,Face,-0.591681783,-3.867465984,6,1,1,1,Face,Face
S03.2XXA,Face,-0.226524841,-4.202668814,2288,1,Face,-0.312763652,-3.867465984,300,1,1,1,Face,Face
S03.40XA,Face,0.279087722,-4.202668814,87,2,NA,NA,NA,NA,NA,2,2,Face,Face
S03.41XA,Face,-0.561437723,-4.202668814,142,1,Face,-0.449519658,-3.867465984,1,1,1,1,Face,Face
S03.42XA,Face,-0.52042061,-4.202668814,182,1,NA,NA,NA,NA,NA,1,1,Face,Face
S03.43XA,Face,0.471176439,-4.202668814,49,3,NA,NA,NA,NA,NA,3,3,Face,Face
S03.4XXA,Face,0.297807035,-4.202668814,24,2,Face,-0.481103745,-3.867465984,1,1,2,1,Face,Face
S03.8XXA,Head/Neck,0.037503526,-4.202668814,27,1,Head/Neck,-0.510061562,-3.867465984,3,1,1,1,Head/Neck,Head/Neck
S03.9XXA,Head/Neck,-0.628052447,-4.202668814,12,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S04.011A,Head/Neck,-0.435133307,-4.202668814,268,1,Head/Neck,-0.454748086,-3.867465984,47,1,1,1,Head/Neck,Head/Neck
S04.012A,Head/Neck,-0.553610699,-4.202668814,300,1,Head/Neck,-0.944640659,-3.867465984,45,1,1,1,Head/Neck,Head/Neck
S04.019A,Head/Neck,0.105081035,-4.202668814,134,1,Head/Neck,-1.700273492,-3.867465984,6,1,1,1,Head/Neck,Head/Neck
