icdcm,TQIPbr,TQIPeffect,TQIPint,TQIPn,TQIPais,NISbr,NISeffect,NISint,dxrep,NISais,TQIPais_mod,NISais_mod,TQIPbr_mod,NISbr_mod
S31.552A,Abdomen,-0.3256014064451867,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Abdomen,Abdomen
S31.600A,Abdomen,0.4254338602215707,-4.202668814495247,90,3,Abdomen,-0.0097064677642744,-3.8422926291197053,47,2,3,2,Abdomen,Abdomen
S31.601A,Abdomen,0.013406461836370244,-4.202668814495247,78,1,Abdomen,0.7228018060483828,-3.8422926291197053,42,4,1,4,Abdomen,Abdomen
S31.602A,Abdomen,0.1712341829290546,-4.202668814495247,49,2,Abdomen,-0.38842257557588217,-3.8422926291197053,25,1,2,1,Abdomen,Abdomen
S31.603A,Abdomen,-0.3986833678048948,-4.202668814495247,90,1,Abdomen,0.07638894696580678,-3.8422926291197053,60,2,1,2,Abdomen,Abdomen
S31.604A,Abdomen,0.6467105034236302,-4.202668814495247,94,3,Abdomen,0.06272524845318836,-3.8422926291197053,73,2,3,2,Abdomen,Abdomen
S31.605A,Abdomen,1.3889085702079238,-4.202668814495247,15,5,Abdomen,-0.723541670656468,-3.8422926291197053,13,1,5,1,Abdomen,Abdomen
S31.609A,Abdomen,0.12817020474128907,-4.202668814495247,1106,1,Abdomen,-0.021310305890172243,-3.8422926291197053,162,2,1,2,Abdomen,Abdomen
S31.610A,Abdomen,-0.15352467607024387,-4.202668814495247,218,1,Abdomen,0.5134490724839087,-3.8422926291197053,85,4,1,4,Abdomen,Abdomen
S31.611A,Abdomen,-0.11318152086749265,-4.202668814495247,302,1,Abdomen,-0.5290558249893693,-3.8422926291197053,120,1,1,1,Abdomen,Abdomen
S31.612A,Abdomen,0.13002944713706535,-4.202668814495247,109,1,Abdomen,0.3362431510400278,-3.8422926291197053,47,3,1,3,Abdomen,Abdomen
S31.613A,Abdomen,0.7645213527332542,-4.202668814495247,190,4,Abdomen,-0.047898641489509404,-3.8422926291197053,53,2,4,2,Abdomen,Abdomen
S31.614A,Abdomen,0.17435684869414933,-4.202668814495247,306,2,Abdomen,0.029388875095626033,-3.8422926291197053,126,2,2,2,Abdomen,Abdomen
S31.615A,Abdomen,-0.06583178266819605,-4.202668814495247,67,1,Abdomen,0.710673713258203,-3.8422926291197053,33,4,1,4,Abdomen,Abdomen
S31.619A,Abdomen,0.8910626006028529,-4.202668814495247,1219,4,Abdomen,-0.04685583053356751,-3.8422926291197053,151,2,4,2,Abdomen,Abdomen
S31.620A,Abdomen,-0.13969083276245153,-4.202668814495247,53,1,Abdomen,-0.4101433652715436,-3.8422926291197053,16,1,1,1,Abdomen,Abdomen
S31.621A,Abdomen,-0.02294448819905998,-4.202668814495247,44,1,Abdomen,-0.1011534948250497,-3.8422926291197053,23,1,1,1,Abdomen,Abdomen
S31.622A,Abdomen,0.5796723166781619,-4.202668814495247,18,3,Abdomen,-0.9773062137615494,-3.8422926291197053,11,1,3,1,Abdomen,Abdomen
S31.623A,Abdomen,0.8310457086642226,-4.202668814495247,38,4,Abdomen,1.583133920588886,-3.8422926291197053,14,5,4,5,Abdomen,Abdomen
S31.624A,Abdomen,-0.018826634893644004,-4.202668814495247,39,1,Abdomen,-0.515899078083169,-3.8422926291197053,24,1,1,1,Abdomen,Abdomen
S31.625A,Abdomen,-2.3163081447735068,-4.202668814495247,14,1,Abdomen,-0.604444154386833,-3.8422926291197053,6,1,1,1,Abdomen,Abdomen
S31.629A,Abdomen,0.3830926276610309,-4.202668814495247,201,3,Abdomen,0.32176037764477444,-3.8422926291197053,36,3,3,3,Abdomen,Abdomen
S31.630A,Abdomen,-0.2544456695542898,-4.202668814495247,175,1,Abdomen,-0.3379674050781691,-3.8422926291197053,45,1,1,1,Abdomen,Abdomen
S31.631A,Abdomen,-0.20821225325618004,-4.202668814495247,174,1,Abdomen,-0.18519093201136283,-3.8422926291197053,50,1,1,1,Abdomen,Abdomen
S31.632A,Abdomen,0.029530328764027548,-4.202668814495247,78,1,Abdomen,-0.15286293528586806,-3.8422926291197053,25,1,1,1,Abdomen,Abdomen
S31.633A,Abdomen,0.22310660445990646,-4.202668814495247,147,2,Abdomen,-0.07274861292154201,-3.8422926291197053,37,1,2,1,Abdomen,Abdomen
S31.634A,Abdomen,0.27026489068694076,-4.202668814495247,183,2,Abdomen,0.7053547033331461,-3.8422926291197053,39,4,2,4,Abdomen,Abdomen
S31.635A,Abdomen,0.6511436839639612,-4.202668814495247,53,3,Abdomen,-0.8284131961640435,-3.8422926291197053,13,1,3,1,Abdomen,Abdomen
S31.639A,Abdomen,0.37859448376266663,-4.202668814495247,607,3,Abdomen,-0.008101995276612447,-3.8422926291197053,48,2,3,2,Abdomen,Abdomen
S31.640A,Abdomen,0.7620403284796309,-4.202668814495247,131,4,Abdomen,-0.8811062085702659,-3.8422926291197053,38,1,4,1,Abdomen,Abdomen
S31.641A,Abdomen,0.3974030154038227,-4.202668814495247,103,3,Abdomen,-0.09046638789520267,-3.8422926291197053,40,1,3,1,Abdomen,Abdomen
S31.642A,Abdomen,-0.5224446126740563,-4.202668814495247,52,1,Abdomen,0.14784218749647474,-3.8422926291197053,7,3,1,3,Abdomen,Abdomen
S31.643A,Abdomen,0.276706944095109,-4.202668814495247,132,2,Abdomen,0.3682261455953191,-3.8422926291197053,48,3,2,3,Abdomen,Abdomen
S31.644A,Abdomen,0.2713985624593259,-4.202668814495247,158,2,Abdomen,0.3777886451070735,-3.8422926291197053,34,3,2,3,Abdomen,Abdomen
S31.645A,Abdomen,-1.1037747539305158,-4.202668814495247,42,1,Abdomen,-0.68640515043046,-3.8422926291197053,10,1,1,1,Abdomen,Abdomen
S31.649A,Abdomen,0.5754342087387105,-4.202668814495247,116,3,Abdomen,-0.37550579551797497,-3.8422926291197053,60,1,3,1,Abdomen,Abdomen
S31.653A,Abdomen,-0.009757456620029614,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Abdomen,Abdomen
S31.654A,Abdomen,-0.009757656553848153,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Abdomen,Abdomen
S31.655A,Abdomen,-0.47944304806799454,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Abdomen,Abdomen
S31.659A,Abdomen,-0.5122542029266851,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Abdomen,Abdomen
S31.801A,Abdomen,-0.2789961920805492,-4.202668814495247,182,1,Abdomen,-0.5477043165242766,-3.8422926291197053,25,1,1,1,Abdomen,Abdomen
S31.802A,Abdomen,-1.280250661477725,-4.202668814495247,21,1,Abdomen,-0.31097455408398317,-3.8422926291197053,2,1,1,1,Abdomen,Abdomen
S31.803A,Abdomen,0.8646233182157206,-4.202668814495247,35,4,Abdomen,-0.5125370077919955,-3.8422926291197053,2,1,4,1,Abdomen,Abdomen
S31.804A,Abdomen,1.0095229883564927,-4.202668814495247,11,4,Abdomen,-0.9941760430883113,-3.8422926291197053,1,1,4,1,Abdomen,Abdomen
S31.805A,Abdomen,-1.1479958977776832,-4.202668814495247,5,1,Abdomen,-0.5259602637036578,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S31.809A,Abdomen,0.5637646332594526,-4.202668814495247,72,3,Abdomen,-0.2656870132119756,-3.8422926291197053,89,1,3,1,Abdomen,Abdomen
S31.811A,Abdomen,0.5130458109753516,-4.202668814495247,544,3,Abdomen,-0.29405935146426987,-3.8422926291197053,81,1,3,1,Abdomen,Abdomen
S31.812A,Abdomen,0.3983177762607396,-4.202668814495247,109,3,Abdomen,-0.5361799554539572,-3.8422926291197053,15,1,3,1,Abdomen,Abdomen
S31.813A,Abdomen,-0.38168607414326333,-4.202668814495247,373,1,Abdomen,-0.7361905876792483,-3.8422926291197053,43,1,1,1,Abdomen,Abdomen
S31.814A,Abdomen,0.40744416509845693,-4.202668814495247,225,3,Abdomen,-0.4144645959343344,-3.8422926291197053,32,1,3,1,Abdomen,Abdomen
S31.815A,Abdomen,-0.477829039139937,-4.202668814495247,18,1,Abdomen,-0.4445439527649754,-3.8422926291197053,6,1,1,1,Abdomen,Abdomen
S31.819A,Abdomen,0.38524307935960556,-4.202668814495247,196,3,Abdomen,-0.10661698083989438,-3.8422926291197053,159,1,3,1,Abdomen,Abdomen
S31.821A,Abdomen,0.0369377887346208,-4.202668814495247,623,1,Abdomen,0.05353290015386819,-3.8422926291197053,99,2,1,2,Abdomen,Abdomen
S31.822A,Abdomen,0.2968865307088167,-4.202668814495247,82,2,Abdomen,-0.47683594764775195,-3.8422926291197053,18,1,2,1,Abdomen,Abdomen
S31.823A,Abdomen,-0.1888023711816499,-4.202668814495247,360,1,Abdomen,0.08247915377498925,-3.8422926291197053,39,2,1,2,Abdomen,Abdomen
S31.824A,Abdomen,0.33915099670193893,-4.202668814495247,220,3,Abdomen,-0.56786403357464,-3.8422926291197053,42,1,3,1,Abdomen,Abdomen
S31.825A,Abdomen,-0.4284580826052191,-4.202668814495247,18,1,Abdomen,-0.4615032837277146,-3.8422926291197053,3,1,1,1,Abdomen,Abdomen
S31.829A,Abdomen,0.507146819692171,-4.202668814495247,215,3,Abdomen,-0.4855728370579223,-3.8422926291197053,135,1,3,1,Abdomen,Abdomen
S31.831A,Abdomen,0.16001576608858406,-4.202668814495247,313,1,Abdomen,-0.45382018244513733,-3.8422926291197053,69,1,1,1,Abdomen,Abdomen
S31.832A,Abdomen,0.6671698096728782,-4.202668814495247,15,3,Abdomen,-0.5029701747057452,-3.8422926291197053,5,1,3,1,Abdomen,Abdomen
S31.833A,Abdomen,-0.8869526795199658,-4.202668814495247,14,1,Abdomen,-0.4871436518321402,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S31.834A,Abdomen,-0.7265122996099941,-4.202668814495247,7,1,NA,NA,NA,NA,NA,1,1,Abdomen,Abdomen
S31.835A,Abdomen,-0.043364713689432656,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Abdomen,Abdomen
S31.839A,Abdomen,1.0681516883261564,-4.202668814495247,6,4,Abdomen,-0.5124193396424834,-3.8422926291197053,5,1,4,1,Abdomen,Abdomen
S32.000A,Abdomen,-0.12109635934985136,-4.202668814495247,295,1,Abdomen,-0.17018470810047379,-3.8422926291197053,71,1,1,1,Abdomen,Abdomen
S32.001A,Abdomen,-1.0588685468430987,-4.202668814495247,102,1,Abdomen,-0.7989080811766403,-3.8422926291197053,26,1,1,1,Abdomen,Abdomen
S32.001B,Abdomen,-0.6427855709174971,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Abdomen,Abdomen
S32.002A,Abdomen,0.5008129145240878,-4.202668814495247,22,3,Abdomen,-0.49199699700912675,-3.8422926291197053,4,1,3,1,Abdomen,Abdomen
S32.008A,Abdomen,0.02733705928689855,-4.202668814495247,761,1,Abdomen,0.021778160509699974,-3.8422926291197053,46,2,1,2,Abdomen,Abdomen
S32.008B,Abdomen,-1.8934496975730806,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Abdomen,Abdomen
S32.009A,Abdomen,-0.11235185570736231,-4.202668814495247,3361,1,Abdomen,-0.12540944424980163,-3.8422926291197053,438,1,1,1,Abdomen,Abdomen
S32.009B,Abdomen,2.2885090297710216,-4.202668814495247,13,5,Abdomen,0.6091870225511398,-3.8422926291197053,5,4,5,4,Abdomen,Abdomen
S32.010A,Abdomen,-0.08959247018222632,-4.202668814495247,8464,1,Abdomen,-0.16062189420942527,-3.8422926291197053,844,1,1,1,Abdomen,Abdomen
S32.010B,Abdomen,-0.5387158451311641,-4.202668814495247,10,1,Abdomen,-0.5259603125658536,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S32.011A,Abdomen,-0.14164596354839146,-4.202668814495247,2566,1,Abdomen,-0.22259760163254058,-3.8422926291197053,793,1,1,1,Abdomen,Abdomen
S32.011B,Abdomen,-2.813942997574096,-4.202668814495247,12,1,Abdomen,-0.5259603200573918,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S32.012A,Abdomen,-0.38920235173737,-4.202668814495247,938,1,Abdomen,-0.32792102249162336,-3.8422926291197053,206,1,1,1,Abdomen,Abdomen
S32.012B,Abdomen,-0.2962982046499826,-4.202668814495247,6,1,Abdomen,-0.7854769922351977,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S32.018A,Abdomen,-0.02099863640110079,-4.202668814495247,13874,1,Abdomen,-0.06838140401380087,-3.8422926291197053,1019,1,1,1,Abdomen,Abdomen
S32.018B,Abdomen,-0.2875150482075902,-4.202668814495247,105,1,Abdomen,-0.7565976961823871,-3.8422926291197053,10,1,1,1,Abdomen,Abdomen
S32.019A,Abdomen,-0.06970725790194779,-4.202668814495247,3974,1,Abdomen,-0.050158455338337904,-3.8422926291197053,4331,2,1,2,Abdomen,Abdomen
S32.019B,Abdomen,0.7389855996550153,-4.202668814495247,34,3,Abdomen,-0.48807622877064166,-3.8422926291197053,16,1,3,1,Abdomen,Abdomen
S32.020A,Abdomen,-0.023028679986289102,-4.202668814495247,4501,1,Abdomen,0.015090504900981443,-3.8422926291197053,403,2,1,2,Abdomen,Abdomen
S32.020B,Abdomen,0.9131654205853793,-4.202668814495247,6,4,Abdomen,-0.5259603911389904,-3.8422926291197053,1,1,4,1,Abdomen,Abdomen
S32.021A,Abdomen,-0.1781587292384753,-4.202668814495247,1246,1,Abdomen,-0.031283713518371635,-3.8422926291197053,376,2,1,2,Abdomen,Abdomen
S32.021B,Abdomen,-1.1495855475088401,-4.202668814495247,8,1,Abdomen,-1.3795560545482184,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S32.022A,Abdomen,-0.23758251787321136,-4.202668814495247,428,1,Abdomen,0.19611415290121326,-3.8422926291197053,87,3,1,3,Abdomen,Abdomen
S32.022B,Abdomen,0.08932529419598245,-4.202668814495247,4,1,Abdomen,-0.1959137966020629,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S32.028A,Abdomen,-0.04121096788958068,-4.202668814495247,14874,1,Abdomen,-0.15634283192671394,-3.8422926291197053,839,1,1,1,Abdomen,Abdomen
S32.028B,Abdomen,-0.3276379259618991,-4.202668814495247,135,1,Abdomen,0.5668907528669973,-3.8422926291197053,13,4,1,4,Abdomen,Abdomen
S32.029A,Abdomen,-0.026661035198350443,-4.202668814495247,3729,1,Abdomen,-0.19638164035527106,-3.8422926291197053,3547,1,1,1,Abdomen,Abdomen
S32.029B,Abdomen,-0.40914567261438317,-4.202668814495247,35,1,Abdomen,-0.5098970876676633,-3.8422926291197053,14,1,1,1,Abdomen,Abdomen
S32.030A,Abdomen,-0.047354486947248836,-4.202668814495247,2946,1,Abdomen,-0.31552225051996935,-3.8422926291197053,266,1,1,1,Abdomen,Abdomen
S32.030B,Abdomen,-0.6154258162753998,-4.202668814495247,2,1,Abdomen,-0.13540948295801075,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S32.031A,Abdomen,-0.04746900555692423,-4.202668814495247,861,1,Abdomen,-0.1642766097315876,-3.8422926291197053,214,1,1,1,Abdomen,Abdomen
S32.031B,Abdomen,-1.166692841415266,-4.202668814495247,6,1,Abdomen,-0.4776702551920675,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S32.032A,Abdomen,0.1293833833421916,-4.202668814495247,282,1,Abdomen,-0.5955117756901958,-3.8422926291197053,58,1,1,1,Abdomen,Abdomen
S32.032B,Abdomen,0.36368102665338636,-4.202668814495247,4,3,NA,NA,NA,NA,NA,3,3,Abdomen,Abdomen
S32.038A,Abdomen,-0.07493386712638235,-4.202668814495247,12635,1,Abdomen,-0.11153978793522855,-3.8422926291197053,695,1,1,1,Abdomen,Abdomen
S32.038B,Abdomen,-0.271683097053827,-4.202668814495247,123,1,Abdomen,-0.5108038384981768,-3.8422926291197053,6,1,1,1,Abdomen,Abdomen
S32.039A,Abdomen,0.026919708538507787,-4.202668814495247,3102,1,Abdomen,-0.013838113315401196,-3.8422926291197053,2889,2,1,2,Abdomen,Abdomen
S32.039B,Abdomen,0.08915165333451061,-4.202668814495247,34,1,Abdomen,-0.7829801382488997,-3.8422926291197053,18,1,1,1,Abdomen,Abdomen
S32.040A,Abdomen,0.007944097609222604,-4.202668814495247,2154,1,Abdomen,-0.06343509808586226,-3.8422926291197053,237,2,1,2,Abdomen,Abdomen
S32.040B,Abdomen,-0.5288559423294371,-4.202668814495247,5,1,Abdomen,-0.6298856946311051,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S32.041A,Abdomen,-0.2439809386660449,-4.202668814495247,679,1,Abdomen,0.05624211294056629,-3.8422926291197053,178,2,1,2,Abdomen,Abdomen
S32.041B,Abdomen,-1.4673961688268304,-4.202668814495247,4,1,Abdomen,-0.6112289251870995,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S32.042A,Abdomen,-0.07979566374676472,-4.202668814495247,200,1,Abdomen,-0.4762006363299332,-3.8422926291197053,42,1,1,1,Abdomen,Abdomen
S32.042B,Abdomen,-0.9001184810819176,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Abdomen,Abdomen
S32.048A,Abdomen,0.04840033944730472,-4.202668814495247,9800,1,Abdomen,-0.10115463556741267,-3.8422926291197053,573,1,1,1,Abdomen,Abdomen
S32.048B,Abdomen,0.2662616784905371,-4.202668814495247,119,2,Abdomen,-0.37539595415829813,-3.8422926291197053,7,1,2,1,Abdomen,Abdomen
S32.049A,Abdomen,0.03342628034056728,-4.202668814495247,2445,1,Abdomen,-0.0037914435751527096,-3.8422926291197053,2257,2,1,2,Abdomen,Abdomen
S32.049B,Abdomen,-0.4736892801132483,-4.202668814495247,44,1,Abdomen,-0.6735111722429501,-3.8422926291197053,19,1,1,1,Abdomen,Abdomen
S32.050A,Abdomen,-0.03665221803951205,-4.202668814495247,1031,1,Abdomen,-0.22347434074001296,-3.8422926291197053,118,1,1,1,Abdomen,Abdomen
S32.050B,Abdomen,2.067575931690375,-4.202668814495247,6,5,Abdomen,-0.5673510033967641,-3.8422926291197053,2,1,5,1,Abdomen,Abdomen
S32.051A,Abdomen,-0.38338459594914015,-4.202668814495247,388,1,Abdomen,-0.4116993838954887,-3.8422926291197053,84,1,1,1,Abdomen,Abdomen
S32.051B,Abdomen,-0.6168570121885008,-4.202668814495247,8,1,NA,NA,NA,NA,NA,1,1,Abdomen,Abdomen
S32.052A,Abdomen,-0.281007673429758,-4.202668814495247,101,1,Abdomen,-1.365735876343872,-3.8422926291197053,15,1,1,1,Abdomen,Abdomen
S32.052B,Abdomen,-0.19159860877125376,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Abdomen,Abdomen
S32.058A,Abdomen,-0.017433289739334116,-4.202668814495247,6957,1,Abdomen,0.20455114559082155,-3.8422926291197053,373,3,1,3,Abdomen,Abdomen
S32.058B,Abdomen,-1.1169452703783735,-4.202668814495247,100,1,Abdomen,-0.5581885718921267,-3.8422926291197053,4,1,1,1,Abdomen,Abdomen
S32.059A,Abdomen,0.15455136904828354,-4.202668814495247,1710,1,Abdomen,-0.10445794353450519,-3.8422926291197053,1509,1,1,1,Abdomen,Abdomen
S32.059B,Abdomen,0.3593219443434323,-4.202668814495247,32,3,Abdomen,-0.5742998313553235,-3.8422926291197053,22,1,3,1,Abdomen,Abdomen
S32.10XA,Abdomen,-0.0039613400647128165,-4.202668814495247,8480,1,Abdomen,0.046436516564668864,-3.8422926291197053,3611,2,1,2,Abdomen,Abdomen
S32.10XB,Abdomen,0.013876027559147096,-4.202668814495247,187,1,Abdomen,-0.5441725008499448,-3.8422926291197053,38,1,1,1,Abdomen,Abdomen
S32.110A,Abdomen,-0.19549023333427357,-4.202668814495247,2142,1,Abdomen,-0.1450232755738585,-3.8422926291197053,277,1,1,1,Abdomen,Abdomen
S32.110B,Abdomen,-1.596303656171329,-4.202668814495247,11,1,NA,NA,NA,NA,NA,1,1,Abdomen,Abdomen
S32.111A,Abdomen,-0.04771000249101071,-4.202668814495247,1128,1,Abdomen,-0.25865745129228124,-3.8422926291197053,153,1,1,1,Abdomen,Abdomen
S32.111B,Abdomen,-1.2062492942773497,-4.202668814495247,18,1,NA,NA,NA,NA,NA,1,1,Abdomen,Abdomen
S32.112A,Abdomen,-0.2148004065920572,-4.202668814495247,45,1,Abdomen,-0.277855893161306,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S32.112B,Abdomen,-0.4534707572090774,-4.202668814495247,2,1,Abdomen,-0.37562807731329184,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S32.119A,Abdomen,0.04844980226282136,-4.202668814495247,2706,1,Abdomen,-0.1688321607570781,-3.8422926291197053,466,1,1,1,Abdomen,Abdomen
S32.119B,Abdomen,-0.3221208508195415,-4.202668814495247,22,1,Abdomen,-1.037391130743761,-3.8422926291197053,4,1,1,1,Abdomen,Abdomen
S32.120A,Abdomen,-0.05386231260437802,-4.202668814495247,480,1,Abdomen,-0.4656453287040969,-3.8422926291197053,63,1,1,1,Abdomen,Abdomen
S32.120B,Abdomen,-0.8232734902202917,-4.202668814495247,4,1,Abdomen,-0.3686259051912937,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S32.121A,Abdomen,-0.37790465674114193,-4.202668814495247,550,1,Abdomen,-0.07082400479723741,-3.8422926291197053,99,1,1,1,Abdomen,Abdomen
S32.121B,Abdomen,-1.8613630271819837,-4.202668814495247,9,1,Abdomen,-1.2876600031445806,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S32.122A,Abdomen,-0.906770442439223,-4.202668814495247,87,1,Abdomen,-0.6669925462949292,-3.8422926291197053,11,1,1,1,Abdomen,Abdomen
S32.122B,Abdomen,-1.655183037411587,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Abdomen,Abdomen
S32.129A,Abdomen,-0.4107190543443917,-4.202668814495247,599,1,Abdomen,-0.2876334535377063,-3.8422926291197053,204,1,1,1,Abdomen,Abdomen
S32.129B,Abdomen,-0.746934682566091,-4.202668814495247,2,1,Abdomen,2.340663886204958,-3.8422926291197053,2,5,1,5,Abdomen,Abdomen
S32.130A,Abdomen,-0.46446922653053957,-4.202668814495247,213,1,Abdomen,0.43781964676909996,-3.8422926291197053,28,4,1,4,Abdomen,Abdomen
S32.130B,Abdomen,-0.6427875572192759,-4.202668814495247,1,1,Abdomen,-0.5365607589143698,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S32.131A,Abdomen,-0.3229380889929993,-4.202668814495247,178,1,Abdomen,0.5356598546768189,-3.8422926291197053,28,4,1,4,Abdomen,Abdomen
S32.131B,Abdomen,-0.5693617405100989,-4.202668814495247,5,1,NA,NA,NA,NA,NA,1,1,Abdomen,Abdomen
S32.132A,Abdomen,0.6185261722195516,-4.202668814495247,39,3,Abdomen,-0.49744054699248175,-3.8422926291197053,3,1,3,1,Abdomen,Abdomen
S32.132B,Abdomen,0.39966138373547067,-4.202668814495247,7,3,Abdomen,-0.8443253629691553,-3.8422926291197053,1,1,3,1,Abdomen,Abdomen
S32.139A,Abdomen,-0.19507802288297088,-4.202668814495247,149,1,Abdomen,0.2545814729422914,-3.8422926291197053,60,3,1,3,Abdomen,Abdomen
S32.139B,Abdomen,-2.031033992355163,-4.202668814495247,7,1,Abdomen,-0.48491866295064623,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S32.14XA,Abdomen,-0.22477107308509636,-4.202668814495247,240,1,Abdomen,-0.6529784437075857,-3.8422926291197053,106,1,1,1,Abdomen,Abdomen
S32.14XB,Abdomen,-1.0526611095056975,-4.202668814495247,4,1,Abdomen,-0.3642154128368539,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S32.15XA,Abdomen,0.037654779006571035,-4.202668814495247,145,1,Abdomen,0.17682180127839225,-3.8422926291197053,57,3,1,3,Abdomen,Abdomen
S32.15XB,Abdomen,-0.8312918197824025,-4.202668814495247,2,1,Abdomen,-0.9060229723841217,-3.8422926291197053,2,1,1,1,Abdomen,Abdomen
S32.16XA,Abdomen,-0.6667752307596265,-4.202668814495247,57,1,Abdomen,0.8173337655147507,-3.8422926291197053,25,5,1,5,Abdomen,Abdomen
S32.16XB,Abdomen,-0.9696166915743315,-4.202668814495247,3,1,Abdomen,-0.5259611684197313,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S32.17XA,Abdomen,-2.1108100269256145,-4.202668814495247,40,1,Abdomen,-0.656871624548606,-3.8422926291197053,11,1,1,1,Abdomen,Abdomen
S32.17XB,Abdomen,-0.796416718122888,-4.202668814495247,1,1,Abdomen,-1.1165546104353452,-3.8422926291197053,1,1,1,1,Abdomen,Abdomen
S32.19XA,Abdomen,0.14111966997297928,-4.202668814495247,2856,1,Abdomen,-0.12373118981379716,-3.8422926291197053,947,1,1,1,Abdomen,Abdomen
S32.19XB,Abdomen,0.15596964145806702,-4.202668814495247,77,1,Abdomen,-0.8152388137345783,-3.8422926291197053,8,1,1,1,Abdomen,Abdomen
S32.2XXA,Abdomen,-0.16904504444514126,-4.202668814495247,872,1,Abdomen,-0.16139748777418333,-3.8422926291197053,314,1,1,1,Abdomen,Abdomen
S32.2XXB,Abdomen,-2.1058596030370103,-4.202668814495247,33,1,Abdomen,-0.22760988481721536,-3.8422926291197053,3,1,1,1,Abdomen,Abdomen
S32.301A,Abdomen,0.1409792560262361,-4.202668814495247,1564,1,Abdomen,0.20319683817186215,-3.8422926291197053,462,3,1,3,Abdomen,Abdomen
S32.301B,Abdomen,-0.0808954310951444,-4.202668814495247,209,1,Abdomen,0.35299237610054746,-3.8422926291197053,57,3,1,3,Abdomen,Abdomen
S32.302A,Abdomen,0.13026870495701726,-4.202668814495247,1627,1,Abdomen,0.4542638079256118,-3.8422926291197053,515,4,1,4,Abdomen,Abdomen
S32.302B,Abdomen,0.0701071290637255,-4.202668814495247,238,1,Abdomen,-0.7163400999943682,-3.8422926291197053,60,1,1,1,Abdomen,Abdomen
S32.309A,Abdomen,0.4098085207700973,-4.202668814495247,225,3,Abdomen,0.07704211428418707,-3.8422926291197053,51,2,3,2,Abdomen,Abdomen
S32.309B,Abdomen,0.6091298075658305,-4.202668814495247,28,3,Abdomen,-0.9187907445881196,-3.8422926291197053,1,1,3,1,Abdomen,Abdomen
S32.311A,Abdomen,0.16096076246077579,-4.202668814495247,160,1,Abdomen,-0.04034260874754264,-3.8422926291197053,25,2,1,2,Abdomen,Abdomen
S32.311B,Abdomen,0.8418843073426888,-4.202668814495247,19,4,Abdomen,-0.7265350942155038,-3.8422926291197053,4,1,4,1,Abdomen,Abdomen
S32.312A,Abdomen,0.08300114732988807,-4.202668814495247,163,1,Abdomen,-0.6687127014081613,-3.8422926291197053,27,1,1,1,Abdomen,Abdomen
S32.312B,Abdomen,-0.5382262807777584,-4.202668814495247,42,1,Abdomen,-0.7093159654273775,-3.8422926291197053,7,1,1,1,Abdomen,Abdomen
